2   168160 189181 169165 215211 250242 149149 146136 186186 176160 169169 149149
2   168156 189169 169165 199199 242238 149149 158128 186186 164156 177169 149149
2   164156 193189 177169 207203 254230 149149 146142 186184 164152 173161 149149
2   164160 193189 177173 211195 242238 153149 142128 186180 160160 185169 153149
2   160156 193181 177173 203203 242238 149149 150134 186184 164152 169161 149149
2   164160 185185 177173 203191 242234 149149 150146 186186 164160 165161 149149
2   156156 189185 173169 207203 246242 149149 146134 186180 168156 169169 149149
2   160156 189189 169169 207203 242242 155149 150144 186184 164152 181165 155149
2   168148 189189 173173 215207 242238 149149 146140 186184 172168 169169 149149
2   152148 193169 177173 203199 246242 149149 146146 186180 168156 169165 149149
2   160160 193189 177173 215203 234234 149149 146140 182180 168164 173173 149149
3   160160 197197 177177 207199 238238      0 146128 186180 168164 185173 149149
3   164144 189189 181173 207203 250250      0 148146 186180 168164 177169 149149
3   156156 197181 169169 207199 250238      0 146146 186182 164164 173169 149149
3   160156 197189 181169 199199 238234      0 140138 186184 168164 169165 149149
3   160156 189185 185165 211199 230226      0 152138 184184 156156 173161 149149
3   168156 189189 169169 215199 250246      0 148142 184180 168168 161157 155149
3   160152 189185 181177 283203 246234      0 146134 184180 168160 173169 149149
3   160160 189185 181169 207207 238238      0 146128 184184 164160 189185 149149
3   160152 189185 177173 283207 242238      0 146140 186180 164156 177165 149149
3   168160 197189 181181 207199 242238      0 154138 186182 172160 177157 149149
3   164160 193189 169165 203199 234234      0 150138 180180 168156 173165 149149
3   160152 197189 169169 199195 246234      0 138136 184180 168164 165157 157149
3   160156 189185 181169 207199 238230      0 150136 186180 164160 173169 149149
3   168156 189185 181173 203199 246226      0 148146 182180 172172 177165 149149
3   168160 189189 181169 207199 242238      0 154146 186180 164160 165165 149149
3   160148 197185 185177 207199 246238      0 146128 186182 168160 173169 153149
3   168156 193185 181177 203199 250246      0 148146 184180 172164 173165 149149
3   160148 189185 173169 275199 250234 149149 134134 182180 168160 169169 149149
3   160152 193193 173165 267203 238238 149149 138128 186180 172164 177169 149149
3   168160 197189 181169 207207 242238 149149 146138 182180 172164 165157 149149
3   168156 193181 177169 199195 242238      0 152148 184180 168160 165165 149149
3   156144 193189 173169 203199 250246      0 152148 186180 164160 169165 149149
3   160156 197185 169169 207203 238238      0 146128 186182 172172 169165 149149
3   164152 189189 181173 207203 238238      0 146128 186180 164152 169165 149149
3   164156 197185 177169 283199 230230      0 148146 184182 168160 173165 149149
3   164156 189189 173169 207207 258250      0 146142 186180 172152 181169 149149
3   168168 193193 177177 211199 242242      0 146136 186184 164160 165165 149149
3   160160 197185 181181 199199 250250      0 146144 186186 168160 165165 149149
3   156156 197189 169169 215199 242226      0 148148 184180 168164 173157 155155
3   160160 197185 177177 215199 242238      0 150128 186186 172168 165161 149149
3   160148 189189 169165 211199 246226      0 158138 186184 156156 173165 153149
3   156152 193185 169169 207199 242238      0 152146 186180 168160 169165 149149
3   168148 197185 181169 211199 246246      0 146146 182182 168160 169157 149149
3   160152 185185 173173 287215 242238      0 146128 192186 164160 169161 149149
3   164144 201189 185177 203203 258242      0 146136 184180 168164 169165 149149
3   168160 197185 185181 211199 242238      0 148138 182182 168160 169157 149149
3   164156 197189 181165 283199 238226      0 144136 186182 168164 181169 149149
3   160160 189185 181169 199199 250234      0 138134 186186 172160 173157 149149
4   156152 189185 177165 283283 242238 149149 152128 182180 176172 169165      0
4   164152 189189 177169 207203 250242 153149 146128 192180 156156 161157      0
4   156152 185181 181165 203191 242238 149149 158146 186180 172168 181169      0
4   164160 189189 177165 207195 242234      0 148128 184180 168156 185161 153149
4   156152 185185 181173 207195 242238      0 144138 184184 164160 185173 149149
4   164148 189189 173169 203203 250238      0 146134 186186 168164 169165 149149
4   160152 189185 177173 283199 242234      0 152146 186182 180176 173165 149149
4   168156 189185 177169 211207 250234      0 146136 188186 164156 177177 151149
4   152144 193185 181161 207203 250242      0 148146 186180 164156 169165 149149
4   164164 197193 173173 207195 242238      0 152138 184184 160160 169165 149149
4   168160 193189 177165 207203 246234      0 146128 184180 172168 177165 149149
4   164152 189185 181169 195195 250246      0 146128 186186 168164 173161 155149
4   156152 189185 193169 215199 250242      0 152128 186180 176168 169169 149149
4   168160 205189 177169 207199 250242      0 152128 184180 176168 165161 149149
4   160144 193189 173161 207203 258246      0 148136 184180 164156 169165 149149
4   168152 193189 181173 207203 246238      0 136128 186184 156156 177173 149149
4   156152 189185 173173 207199 238238      0 146138 184182 164160 173169 149149
4   168144 189185 177173 203199 250242      0 146142 186182 172164 173169 149149
4   152152 193189 173165 207207 242238      0 146138 184182 168160 165161 149149
4   156144 193185 177173 207207 250238      0 140136 186184 164164 177173 149149
4   168160 189189 173169 199199 242238      0 152146 184184 164156 177173 149149
4   152152 193185 193165 207203 242242      0 128128 184182 168168 165165 153149
4   164160 197193 173169 199195 238230 149149 146146 184184 156156 169165 149149
4   164156 189189 177165 207203 250238 149149 162136 182180 168156 177165 149149
4   160156 185185 177165 291215 242238 149149 146134 186184 168156 173161 149149
4   164160 189189 181169 203199 242238 149149 146138 186180 172160 177169 149149
4   168152 189189 181173 203203 242238 153149 146142 186184 168164 177165 153149
4   164156 189185 177169 203199 242238 149149 134128 194186 168164 177161 149149
4   168164 197185 173165 199195 250242 149149 146146 186182 172156 169165 149149
4   168156 189189 177177 215207 242238 149149 162128 186180 168168 173165 149149
4   164152 189185 181169 203203 242230 194186 146146 186184 168168 169165 149149
4   164164 189185 181177 219203 254238 149149 162136 182180 156156 173165 149149
4   160156 197189 177165 203195 250238 153149 146146 186180 168156 161157 153149
4   164152 193185 177177 207203 250246 149149 150146 186186 172160 173173 149149
4   168164 197197 169165 203195 242242 149149 146128 186184 160160 169169 149149
4   164164 189189 173165 291199 250238 149149 146146 186180 168156 165157 149149
4   164160 197197 173165 199199 250250 149149 150138 184182 176152 169169 149149
4   168156 189189 177177 207203 250238 149149 142136 186180 168168 177165 149149
4   152152 189181 177165 207199 242242 149149 146128 182180 168160 169165 149149
4   160156 197193 169165 203195 238238 149149 152146 180180 156156 165161 149149
4   164156 189189 177169 203195 250246 149149 140128 186184 168160 161161 149149
4   168152 189181 169165 203199 246242 149149 168128 186180 168168 169165 149149
4   168152 193185 177173 207195 246242 149149 160134 186184 172172 165165 149149
4   168144 193189 177169 223215 242238 149149 146146 182182 168168 177165 149149
4   172156 197193 177177 203203 250250 153149 146146 186186 168164 165157 153149
4   164160 189189 177165 203199 250238 153149 146146 186180 168156 173157 153149
4   156152 197189 165165 283199 238238 153149 146128 184180 172156 169161 153149
4   156152 197189 169165 283199 242238 153149 156128 186180 160156 169169 153149
4   168156 189189 177165 207203 250238 149149 142136 186182 168160 177165 149149
4   168156 193193 173173 211203 242238 149149 146134 192186 164160 181169 149149
4   164156 181181 177169 215199 246242      0 136128 186186 172164 173169 149149
4   164156 197185 173173 199199 242238      0 150138 188184 164160 173161 149149
4   160152 189189 181181 207203 246238      0 148138 186180 168160 169165 149149
4   160156 189189 193169 287279 250238      0 138128 184180 172168 161157 153149
4   164152 193189 177177 203195 242242      0 128128 192186 160156 161161 153149
4   156152 189185 173173 207199 238238      0 146138 188184 164160 173169 149149
4   152152 193185 177173 207203 242238      0 150128 188186 164164 177169 149149
4   156152 193189 177165 203199 238230      0 152150 186184 156152 181169 151149
4   160160 197189 177169 211203 238230      0 146136 184184 168156 165161 149149
4   172156 197189 173173 203203 250230      0 140136 186180 164160 169165 149149
4   164160 197185 177165 203203 242230      0 146128 186184 156156 169165 149149
4   160156 197181 185177 207199 238238      0 146134 186184 168164 169165 149149
4   160156 197189 173169 203199 242238      0 152128 184184 164156 177173 149149
4   156152 189185 177169 211203 242238      0 146128 192186 160156 161157 149149
4   156156 185181 177173 203199 242238      0 134128 186186 168164 169165 155153
4   152152 189185 173169 275207 242238      0 138138 184182 176160 169165 149149
4   164152 189189 177173 203203 238238      0 150138 186184 168164 169165 149149
4   164156 197197 177173 203203 242242      0 134128 186182 160156 165161 149149
4   156156 189181 177169 199195 238234      0 146128 186186 172164 169169 149149
4   168156 189185 177177 207199 238234      0 146128 186184 160156 169161 149149
4   164152 193181 181177 211195 242234      0 146134 186184 164156 165161 149149
4   168156 189189 181181 203199 242242      0 162150 186182 176160 173169 149149
4   164152 189189 173165 207195 238238      0 152138 186184 160160 165161 149149
4   160156 197189 173165 283203 242238      0 136128 184184 168156 165161 149149
4   168160 185185 169169 283211 250234      0 146146 186180 168160 173153 149149
4   164152 197169 177173 207199 246238      0 138138 184184 164160 181169 149149
4   172148 197189 177173 199199 238238      0 148146 192184 160156 169169 149149
4   164164 185185 177169 207203 246238      0 146134 186186 156156 169165 149149
4   164156 185185 169169 211199 238230      0 146140 186186 164160 173169 149149
4   156152 197185 173165 207199 238238      0 146138 188186 164160 173169 149149
4   172164 197193 181177 275207 242230 149149 130128 184180 168164 177173 149149
4   164164 189181 181169 203199 242238 149149 150146 186186 168164 173165 149149
4   164152 189185 169165 211199 242234 149149 148142 186182 168164 173161 149149
4   172144 189189 169169 207199 242238 149149 146146 186184 164160 165165 149149
4   164148 189189 177177 203199 246238 149149 146128 186186 168152 161157 149149
4   160148 193189 177165 199199 250238 149149 146146 184180 156156 173169 149149
4   172160 189189 177165 203203 258230 153149 152146 186180 168168 165157 153149
4   160156 193189 181169 283199 246242 149149 138128 184180 168156 185161 149149
4   156156 189185 185177 199195 258238 149149 146138 184180 164152 165161 149149
4   160152 189181 177165 211203 242234 149149 150136 186186 160156 181173 149149
4   152148 189185 173165 203203 242242 157149 158128 182182 168160 173165 157149
4   164164 189185 181177 279203 250242 149149 146146 184184 164156 169169 149149
4   168160 189185 177169 203195 250230 149149 148142 184180 164156 165165 149149
4   156152 189181 165165 207199 242238 149149 146128 186184 172168 169165 149149
4   164152 197189 181173 207199 242238 149149 138138 186184 160160 169161 149149
4   172172 185185 177169 283203 246234 149149 152138 186186 164160 169165 149149
4   160152 189189 177165 207199 238238 149149 150128 186182 168168 173169 149149
4   156148 185181 177173 207203 250242 149149 146146 184180 168164 169169 149149
4   164144 189181 177169 215199 242238 149149 162146 186184 164164 177161 149149
4   168152 189181 185165 203199 246242 149149 146134 186180 168168 169165 149149
4   144144 189185 169161 207207 258250 149149 146136 186184 164164 165165 149149
4   156156 189185 169165 207203 250242 149149 148146 192182 168156 169165 149149
4   164148 193189 165165 207199 250246 149149 146146 186180 176156 173169 149149
4   160160 193189 177165 203203 238230 149149 146146 186180 176156 169157 149149
4   164156 189189 177165 195191 246238 155149 142140 186186 168160 173161 155149
4   168164 189189 177177 203203 250246 149149 140128 186184 164160 161161 149149
5   160152 189185 173165 207203 242242 149149 152146 186180 172160 177173      0
5   156152 193169 181177 215207 242234 149149 148146 186186 160160 169165 149149
5   172156 197185 181181 207207 246238 149149 146142 186182 168160 169165 149149
5   164160 193189 173165 207203 258238 149149 148128 180180 160160 177173 149149
5   168152 193189 173169 203199 242238 149149 134128 186180 160160 165165 149149
5   160148 189189 165165 283195 238238      0 146146 186184 164160 177173 149149
5   168160 193189 177169 203199 242238      0 146146 186182 160156 169165 149149
5   164156 185185 173169 203199 246242      0 150146 184184 176176 169165 149149
5   160156 189189 169165 215203 246234      0 146142 184182 168156 181165 155149
5   164160 189185 181173 203199 242238      0 138128 180180 168160 177165 149149
